textid	text	target
281	Va Mnangagwa vatenda mauto ne kuramba akabatana pamwe ne kumisa kuratidzira zvine mhirizhonga kwainge kwarongwa ne mapato anopikisa ne masangano akazvimirira achishanda ne vavati vavengi ve muno ne kunze .	NOUN PROPN VERB NOUN ADP VERB VERB ADV CCONJ VERB VERB AUX NOUN AUX VERB ADV NOUN ADJ CCONJ NOUN ADJ VERB ADP NOUN NOUN ADP NOUN CCONJ NOUN PUNCT
282	Va Mnangagwa vatiwo mauto anobatsira zvikuru mu matambudziko vakapa se muenzaniso rubatsiro rwakapihwa ne mauto apo pakaita dutumupengo re Cylone Idai apo mauto akabatsira kupa vanhu chikafu , kuvaka migwagwa ne mabhiriji zvainge dzaparadzwa ne dutumupengo iri .	NOUN PROPN VERB NOUN VERB ADV ADP NOUN VERB SCONJ NOUN NOUN VERB ADV NOUN ADP VERB NOUN ADP PROPN PROPN SCONJ NOUN VERB VERB NOUN NOUN PUNCT VERB NOUN CCONJ NOUN AUX VERB ADV NOUN DET PUNCT
283	Va Mnangagwa vati vari mu chiuto vari kubatwawo ne Covid - 19 vakati vakambove mukuru we mauto e muchadenga kwe nguva yakareba , Va Perence Shiri , pamwe ne vaive mutauriri we mauto , Colonel Overson Mugwisi , ne vamwe , vakashaya ne denda iri .	NOUN PROPN VERB AUX ADP NOUN AUX VERB ADP PROPN SYM NUM VERB AUX NOUN ADP NOUN ADP NOUN ADP NOUN VERB PUNCT NOUN PROPN PROPN PUNCT CCONJ VERB AUX NOUN ADP NOUN PUNCT PROPN PROPN PROPN PUNCT CCONJ ADV PUNCT VERB ADP NOUN DET PUNCT
284	Bato guru rinopikisa mu nyika , re MDC Alliance , ratiwo rinoyemura basa guru range riri kuitwa ne mauto mukati me makore makumi mana apfuura , mu nyika , mu SADC ne Africa .	NOUN ADJ ADJ NOUN NOUN PUNCT ADP PROPN NOUN PUNCT VERB VERB NOUN ADJ AUX AUX VERB ADV NOUN ADP ADP NOUN NUM NUM VERB PUNCT ADP NOUN PUNCT ADP PROPN CCONJ PROPN PUNCT
285	Mutauriri we bato iri , Advocate Fadzayi Mahare , varumbidza basa guru rakaitwa ne mauto pa Cyclone Idai .	NOUN ADP NOUN DET PUNCT NOUN PROPN PROPN PUNCT VERB NOUN ADJ VERB ADV NOUN ADP PROPN PROPN PUNCT
286	Mutevedzeri wa Advocate Mahere , Va Clifford Hlatshwayo , vaudza Studio7 kuti kunyange hazvo mauto achiita basa guru rekuchengetedza runyararo , pane pamwe paanoshandiswa kurova vanhu izvo zviri kunze kwe bumbiro re mitemo ye nyika .	NOUN ADP NOUN PROPN PUNCT NOUN PROPN PROPN PUNCT VERB PROPN DET SCONJ SCONJ NOUN VERB NOUN NOUN ADP NOUN PUNCT AUX ADV VERB VERB NOUN SCONJ AUX ADV ADP NOUN ADP NOUN ADP NOUN PUNCT
287	Vati shuviro yavo ndeyekuti mauto agare zvakanaka achitambirawo mari dzinofadza .	VERB NOUN PRON AUX NOUN AUX ADJ VERB NOUN ADJ PUNCT
288	Mumwe mugari we mu Harare , Va Johnstone Chirwa , vaudza Studio7 kuti vanobvumirana kuti mauto anoita basa guru asi vakati havafari kuti mauto e mu Zimbabwe ave kushanda akarerekera kune rimwe bato .	DET NOUN ADP ADP PROPN PUNCT NOUN PROPN PROPN PUNCT VERB PROPN DET VERB DET NOUN VERB NOUN ADJ SCONJ VERB VERB DET NOUN ADP ADP PROPN AUX VERB VERB ADP DET NOUN PUNCT
289	Asi mu hurukuro yavakaita ne nhepfenyuro ye ZBC TV pamusoro pe Defence Forces Day ne Muvhuro manheru , mukuru we Zimbabwe Defence Force , General Philip Valerio Sibanda , vakati mauto nde e vanhu uye aripo pa kudzvirira nyika ne vanhu vese .	SCONJ ADP NOUN VERB ADV NOUN ADP PROPN NOUN ADP ADP PROPN NOUN NOUN ADP NOUN NOUN PUNCT NOUN ADP PROPN NOUN NOUN PUNCT ADJ PROPN PROPN PROPN PUNCT VERB NOUN AUX ADP NOUN CCONJ VERB ADP VERB NOUN CCONJ NOUN DET PUNCT
290	Vakati hazvifadzi kuti pane vamwe vanoshora ne kutuka mauto vachiti izvi zvinokonzerwa ne vanhu vanonyora manyepo ne zvimwe zvisina kunaka pamusoro pe mauto pa Social Media .	VERB AUX DET AUX DET VERB CCONJ VERB NOUN VERB DET VERB ADV NOUN VERB NOUN CCONJ DET AUX ADJ ADP ADP NOUN ADP NOUN PROPN PUNCT
291	Mhemberero dza nhasi dzaitwa vanhu vari mu dzimba nekuda kwe Covid - 19 pasi pe dingindira rekuti : ' The ZDF : Celeberating 40 Years of Excellent Service to the People . '	NOUN ADP NOUN VERB NOUN AUX ADP NOUN SCONJ ADP PROPN SYM NUM ADV VERB NOUN DET PUNCT PUNCT PROPN PROPN PUNCT NOUN NUM NOUN ADP ADJ NOUN ADP ADJ NOUN PUNCT PUNCT
292	Hutungamiri hwe sangano re vadzidzisi ve ku maruwa re Amalgamated Rural Teachers Union of Zimbabwe kana kuti ARTUZ hwamiswa pamberi pe dare ra mejastiriti mu Harare nhasi huchipomerwa mhosva ye kutyora mutemo we Criminal Law Codification Reform Act zvichitevera kuratidzira kwavakaita vakatakura bhokisi rinotakurirwa chitunha .	NOUN ADP NOUN ADP NOUN ADP ADP NOUN ADP PROPN NOUN NOUN NOUN ADP PROPN CCONJ CCONJ PROPN VERB ADV ADP NOUN VERB NOUN ADP PROPN NOUN VERB NOUN ADP VERB NOUN ADP PROPN NOUN ADJ NOUN NOUN SCONJ VERB VERB VERB NOUN ADJ NOUN PUNCT
293	Nhengo dze Artuz nomwe dzinosanganisira mutungamiri we sangano iri Va Obert Masaraure ne gweta ravo Va Douglas Coltart ne mumwewo mugari we mu Harare Va Simon Peter Drury vatanga kutongwa mu dare re mejasitiriti vachipomerwa mhosva yekuita zvisina maturo pakuratidzira kwakaitwa ne nhengo dze Artuz mu Harare muna Kurume dzichitsutsumwa ne nyaya dze mari dze mihoro .	NOUN ADP PROPN NUM SCONJ NOUN ADP NOUN DET NOUN PROPN PROPN CCONJ NOUN PRON NOUN PROPN PROPN CCONJ ADV NOUN ADP ADP PROPN NOUN PROPN PROPN PROPN AUX VERB ADP NOUN ADP NOUN VERB NOUN VERB ADV NOUN VERB VERB NOUN NOUN ADP PROPN ADP PROPN ADP NOUN VERB ADP NOUN ADP NOUN ADP NOUN PUNCT
294	Muchuchisi we nyaya iyi , Va Owen Safuri , vaudza dare kuti vasungwa vapfumbamwe ava vakatyora mutemo we Criminal Law Codification Reform Act pavakaratidzira pa mahofisi e gurukota rezve mari vakatakura bhokisi rinoiswa chitunha senzira ye kuratidza kusafara kwavo ne mari dzavari kutambiriswa ne hurumende .	NOUN ADP NOUN DET PUNCT NOUN PROPN PROPN PUNCT VERB NOUN DET VERB NUM DET VERB NOUN ADP PROPN NOUN ADJ NOUN NOUN VERB NOUN NOUN ADP NOUN ADP NOUN VERB NOUN ADJ NOUN SCONJ ADP VERB VERB PRON ADV NOUN AUX VERB ADV NOUN PUNCT
295	Pavabvunzwa ne mutongo we dare , Amai Rumbidzai Mugwagwa , kuti vanopindura sei mhosva yavari kupomerwa , vasungwa vese vari vapfumbamwe vati havana mhosva .	VERB ADV NOUN ADP NOUN PUNCT NOUN PROPN PROPN PUNCT DET VERB SCONJ NOUN PRON VERB PUNCT NOUN DET AUX NUM VERB VERB NOUN PUNCT
296	Magweta avo audza dare kuti vasungwa ava vari kungoshungurudzwa .	NOUN DET VERB NOUN DET NOUN DET AUX VERB PUNCT
297	Rimwe re magweta aya , Va Jeremiah Bamu , vaudza dare kuti nhengo dze ARTUZ dzine kodzero dze kuratidzira kumushandirwi kana dzisiri kufara ne mari dze mihoro sezvo izvi zviri mu bumbiro re mitemo .	DET ADP NOUN DET PUNCT NOUN PROPN PROPN PUNCT VERB NOUN DET NOUN ADP PROPN AUX NOUN ADP VERB NOUN CCONJ AUX VERB ADP NOUN ADP NOUN SCONJ DET AUX ADP NOUN ADP NOUN PUNCT
298	Va ADP vati vamwe ve vasungwa ava vakafanana na Va Coltart vanove gweta re ARTUZ pamwe na Va Drury vakasungwa vasinei ne kuratidzira kwakaitwa ne ARTUZ .	NOUN PROPN VERB DET ADP NOUN DET VERB ADP NOUN PROPN AUX NOUN ADP PROPN CCONJ CCONJ NOUN PROPN VERB ADV ADV VERB VERB ADV PROPN PUNCT
299	Gweta ra Va Drury , Muzvare Fadzai Mahere , vati Va Drury munhu aitongopfuurawo zvake ne pa hofisi pa Va Mthuli Ncube .	NOUN ADP NOUN PROPN PUNCT NOUN PROPN PROPN PUNCT VERB NOUN PROPN NOUN VERB ADV NOUN ADP NOUN ADP NOUN PROPN PROPN PUNCT
300	Va Bamu vati izvi zvinoratidza kuti nyaya ye hurumende haina kusimba .	NOUN PROPN VERB DET VERB DET NOUN ADP NOUN AUX ADJ PUNCT
301	Nyaya iyi iri kuenderera nemusi we Chitatu mberi ne kutongwa uye hurumende inoti ine vafakazi gumi vachauya kuzopa humbowo .	NOUN DET AUX VERB ADP ADP NOUN ADV NOUN VERB CCONJ NOUN VERB AUX NOUN NUM VERB VERB NOUN PUNCT
302	Nhengo dze ARTUZ dzave ne nguva dzichiramwa mabasa dzichiti mari ye mihoro yadziri kupihwa ne hurumende yakafanana ne mutero we mbwa ukuwo hurumende ichiti homwe yayo yakabooka zvekuti haikwanisi kupa vashandi vayo mari yavarikuda .	NOUN ADP PROPN AUX AUX NOUN VERB NOUN VERB NOUN ADP NOUN AUX VERB ADV NOUN VERB ADP NOUN ADP NOUN SCONJ NOUN VERB NOUN PRON VERB SCONJ AUX VERB NOUN PRON NOUN ADJ PUNCT
303	Zvichakadaro , ARTUZ yaburitsawo mashoko ku vatori ve nhau ichiti zvinhu zvange zvisina kurongeka ku matare sezvo nyaya yavo yange ichingochinjwachinjwa vatongi vasati vaendeswa pamberi pa Amai Mugwagwa .	ADV PUNCT PROPN VERB NOUN ADP NOUN ADP NOUN VERB NOUN AUX ADV VERB ADP NOUN SCONJ NOUN PRON AUX VERB NOUN AUX VERB ADV ADP NOUN PROPN PUNCT
304	ARTUZ yatiwo nyaya yanonoka kutanga kuzeyiwa ne dare sezvo mufakazi we kutanga we hurumende ange asipo .	PROPN VERB NOUN VERB VERB VERB ADP NOUN SCONJ NOUN ADP ADJ ADP NOUN AUX AUX PUNCT
305	Ve mabhanga mu nyika pamwe ne vanoshandisa mabhanga kuchengetera mari dzavo vari kutambira ne mufaro mukuru danho rakatorwa ne Muvhuro ne mutungamiri we nyika , Va Emmerson Mnangagwa , rekuti mabhanga avhure mikova yavo yawo kuitira kuti ve ruzhinji vakwanise kutora mari dzavo vachidzishandisa pa nguva iyo nyika yose yakavharwa senzira ye kurwisa kupararira kwe chirwere che Coronavirus .	ADP NOUN ADP NOUN CCONJ CCONJ VERB NOUN VERB NOUN PRON AUX VERB NOUN NOUN ADJ NOUN VERB ADP NOUN ADV NOUN ADP NOUN PUNCT NOUN PROPN PROPN PUNCT ADP NOUN VERB NOUN PRON PRON ADV DET ADP NOUN VERB VERB NOUN PRON VERB ADP NOUN DET NOUN PRON VERB ADV VERB VERB VERB ADP NOUN ADP PROPN PUNCT
306	Mumwe mugari wemu Harare , Amai Grace Mazhawidza , vati vafara zvikuru ne danho ratorwa iri vachiti vane mari yavakatumirwa kubva kunze kwe nyika kuti vabatsirikane asi vanga vave kufa ne nyota makumbo avo ari mu mvura .	DET NOUN ADP PROPN PUNCT NOUN PROPN PROPN PUNCT VERB VERB ADV ADP NOUN VERB DET VERB AUX NOUN VERB ADP ADJ ADP NOUN DET VERB SCONJ AUX AUX VERB ADV NOUN NOUN DET AUX ADP NOUN PUNCT
307	Danho ratorwa ne hurumende iri ratambirwawo ne sangano re Crisis in Zimbabwe Coalition .	NOUN VERB ADV NOUN DET VERB ADV NOUN ADP PROPN ADP PROPN NOUN PUNCT
308	Mutauriri we sangano Marvelous iri , Va Marvelous Khumalo , vati vanhu vazhinji vave kurarama ne mari dzinotumirwa ne hama dzavo dziri kunze kwe nyika , nokudaro kuvharwa kwe mabhanga aya kwanga kwava kuisa hupenyu hwe vanhu ava mu njodzi .	NOUN ADP NOUN PROPN DET PUNCT NOUN PROPN PROPN PUNCT VERB NOUN ADJ AUX VERB ADP NOUN VERB ADV NOUN PRON AUX NOUN ADP NOUN PUNCT SCONJ VERB ADP NOUN DET ADV AUX VERB NOUN ADP NOUN DET ADP NOUN PUNCT
309	Asi Va Khumalo vakurudzirawo bhanga guru re nyika , re Reserve Bank of Zimbabwe , kuti rione kuti mabhanga ane mari kuitirawo avo vane mari dzinochengetwa mu mabhanga ari ma bond notes kuti vakwanise kuwana mari ye konushandisa pa nguva iyo nyika yakavharwa .	SCONJ NOUN PROPN VERB NOUN ADJ ADP NOUN PUNCT ADP PROPN NOUN ADP PROPN PUNCT DET VERB DET NOUN AUX NOUN VERB DET AUX NOUN VERB ADP NOUN AUX DET NOUN NOUN DET VERB VERB NOUN ADP VERB ADP NOUN DET NOUN VERB PUNCT
310	Gavhuna we bhanga guru re nyika , Va John Mangudya , vazivisa kuti mabhanga achavhura kwe mazuva matatu pa svondo rega - rega kutanga ne Chitatu .	NOUN ADP NOUN ADJ ADP NOUN PUNCT NOUN PROPN PROPN PUNCT VERB DET NOUN VERB ADP NOUN NUM ADP NOUN PRON SYM AUX ADV ADP NOUN PUNCT
311	Va Mangudya vati mabhanga achange achivhura musi we Chipiri , musi we Chitatu ne musi we China kubva nenguva dza 9 mangwanani kusvika ne nguva dza 3 masikati pa mazuva avatara aya .	NOUN PROPN VERB NOUN VERB VERB NOUN ADP NOUN PUNCT NOUN ADP NOUN ADP NOUN ADP NOUN ADP ADP ADP NUM NOUN SCONJ CCONJ NOUN ADP NUM NOUN ADP NOUN VERB DET PUNCT
312	Va Mangudya vatiwo makambani anotambira mari dze kunze achishandira mu zvitoro achange achivhurawo mazuva ose panguva dzinenge dzakavhurwa zvitoro mu nguva yakatarwa ne hurumende kuti zvitoro zvinge zvakavhura kuitira kuti ve ruzhinji vawane mukana we kutenga zvokudya mu zvitoro .	NOUN PROPN VERB NOUN VERB NOUN ADP NOUN VERB ADP NOUN VERB VERB NOUN DET ADP AUX VERB NOUN ADP NOUN VERB ADV NOUN DET NOUN VERB VERB SCONJ DET ADP NOUN VERB NOUN ADP VERB NOUN ADP NOUN PUNCT
313	Munyori mukuru mu sangano rinomirira vashandi ve mu mabhanga re Zimbabwe Banks and Allied Workers Union , uye vari zvakare mutungamiri we sangano guru rinomirira vashandi mu nyika re Zimbabwe Congress of Trade Unions , Va Peter Mutasa , vati zvakakosha kuti vashandi ve muma bhanga vapihwe mbatya dze kuzvidzivirira pavachange vari pa basa .	NOUN ADJ ADP NOUN VERB NOUN ADP ADP NOUN ADP PROPN NOUN CCONJ ADJ NOUN NOUN PUNCT CCONJ AUX ADV NOUN ADP NOUN NOUN VERB NOUN ADP NOUN ADP PROPN NOUN ADP NOUN NOUN PUNCT NOUN PROPN PROPN PUNCT VERB ADJ DET NOUN ADP ADP NOUN VERB NOUN ADP VERB AUX VERB ADP NOUN PUNCT
314	Pamusoro peizvi , Va Mutasa vati vashandi vemu bhanga vanofanirawo kupihwa muripo wakakodzera pavachaisa hupenyu hwavo pa tambo vachienda ku basa pa nguva iyo nyika yakatarisana ne dambudziko re chirwere che Covid - 19 .	ADP DET PUNCT NOUN PROPN VERB NOUN ADP NOUN AUX VERB NOUN ADJ VERB NOUN PRON ADP NOUN VERB ADP NOUN ADP NOUN DET NOUN VERB ADV NOUN ADJ NOUN ADP PROPN SYM NUM PUNCT
315	Mutevedzeri we mutungamiri we sangano reve mabhanga re Bankers Association of Zimbabwe , Va Benefit Washaya , vatiwo havakwanise kutaura nesu kuti tinzwe kuti matanho api avachatora kudzivirira vashandi vemu mabhanga kuti vasabatire chirwere che Coronavirus pavachenge vari pa basa uye kuti vachavapa mari yakapetwa zvakadii pa nguva iyi .	NOUN ADP NOUN ADP NOUN ADJ NOUN ADP PROPN NOUN ADP PROPN PUNCT NOUN PROPN PROPN PUNCT VERB VERB VERB DET DET VERB DET NOUN DET VERB VERB NOUN ADP NOUN DET VERB NOUN ADP PROPN VERB AUX ADP NOUN CCONJ DET VERB NOUN VERB ADJ ADP NOUN DET PUNCT
316	Kubva pakavharwa nyika yose ne mutungamiri we nyika musi wa 30 Kurume nekuda kwe chirwere che Covid - 19 , hapana kana bhanga rimwe chete ranga richivhura zvanga zvoita kuti vane mari mu bhanga ne vakatumirwa mari kubva kunze kwe nyika , vacheme cheme .	ADP VERB NOUN ADJ ADV NOUN ADP NOUN NOUN ADP NUM NOUN SCONJ ADP NOUN ADP PROPN SYM NUM PUNCT AUX CCONJ NOUN DET ADV AUX VERB AUX VERB DET AUX NOUN ADP NOUN SCONJ VERB NOUN ADP ADJ ADP NOUN PUNCT VERB VERB PUNCT
317	Hurumende inoti mu Zimbabwe mave ne vanhu gumi ne mumwe chete vakabatwa ne chirwere che Covid - 19 kusanganisira Zororo Makamba uyo akauraiwa ne chirwere ichi mwedzi wapera .	NOUN VERB ADP PROPN AUX ADP NOUN NUM CCONJ NUM ADV VERB ADV NOUN ADP PROPN SYM NUM SCONJ PROPN PROPN PRON VERB ADV NOUN DET NOUN VERB PUNCT
318	Vanhu vanonzi vafa ne chirwere ichi pasi rose vave kudarika zviuru makumi manomwe ne zvishanu uye zvinonzi vanhu vabatwa ne chirwere ichi pasi rose vanodarika miriyoni chete ne mazana matatu ne makumi matanhatu e zviuru .	NOUN VERB VERB ADP NOUN DET NOUN DET AUX VERB NUM NUM NUM CCONJ NUM CCONJ VERB NOUN VERB ADV NOUN DET NOUN DET VERB NUM ADV CCONJ NUM NUM CCONJ NUM NUM ADP NUM PUNCT
319	Ve michovha inotakura veruzhinji vakawanda vanonzi vamanikidzwa kubuda mu mugwagwa nekuda kwe mutengo we mafuta wakakwidzwa zvakare mu kupera kwe svondo , izvo zvita kuti vaswere vakapaka dzimotokari dzavo .	ADP NOUN VERB NOUN ADJ VERB VERB VERB ADP NOUN SCONJ ADP NOUN ADP NOUN VERB ADV ADP VERB ADP NOUN PUNCT SCONJ VERB DET VERB VERB NOUN PRON PUNCT
320	Mutauriri we sangano reve mabhazi anotakura vanhu , re Chitungwiza Commuter Omnibus Operators Association , Va Farai Muza , vanoti kukwidzwa kwe mafuta uku kwakamanikidza ve michovha kukwidzawo zvakapetwa kazana mari dzinoripirwa ne vanofamba ne mabhazi avo .	NOUN ADP NOUN ADP NOUN VERB NOUN PUNCT ADP PROPN NOUN NOUN NOUN NOUN PUNCT NOUN PROPN PROPN PUNCT VERB VERB ADP NOUN DET VERB ADP NOUN VERB VERB NUM NOUN VERB ADP VERB ADP NOUN DET PUNCT
321	Asi Va Muza vanoti veruzhinji vari kutadza kubhadhara mari dzinodiwa neve makombi ne mabhazi idzi , izvo zvave kupa kuti vapedzisire vomhanyira ku mabhazi e Zupco ayo akachipa .	SCONJ NOUN PROPN VERB NOUN AUX VERB VERB NOUN VERB ADV NOUN CCONJ NOUN DET PUNCT SCONJ AUX VERB DET VERB VERB ADP NOUN ADP PROPN DET VERB PUNCT
322	Semuenzaniso , makombi anoenda ku Chitungwiza anonzi akwira kuenda ku madhora ari pakati pe manomwe ne gumi , kubva pa madhora ari pakati pe mashanu ne manomwe .	SCONJ PUNCT NOUN VERB ADP PROPN VERB VERB VERB ADP NOUN AUX ADV ADP NUM CCONJ NOUN PUNCT ADP ADP NOUN AUX ADV ADP NUM CCONJ NUM PUNCT
323	Zimbabwe Energy Regulatory Authority yakakwidza mutengo we rita re dhiziri kubva pa madhora gumi ne maviri ane masendi makumi mana ne maviri kuenda pa madhora gumi ne mashanu ane masendi makumi matanhatu ne mana .	PROPN PROPN NOUN NOUN VERB NOUN ADP NOUN ADP NOUN ADP ADP NOUN NUM CCONJ NUM AUX NOUN NUM NUM CCONJ NUM SCONJ ADP NOUN NUM CCONJ NUM AUX NOUN NUM NUM CCONJ NUM PUNCT
324	Peturu yakakwidzwawo kubva pa madhora gumi ne rimwe ne masendi makumi manomwe ne matanhatu kuenda pa madhora gumi ne mana ane masendi makumi mapfumbamwe ne masere .	NOUN VERB ADP ADP NOUN NUM CCONJ NUM CCONJ NOUN NUM NUM CCONJ NUM SCONJ ADP NOUN NUM CCONJ NUM AUX NOUN NUM NUM CCONJ NUM PUNCT
325	Mafuta e kufambisa dzimotokari ari kukwira svondo roga roga , izvo zviri kuitawo kuti mitengo ye zvinhu ikwirewo svondo roga roga .	NOUN ADP VERB NOUN AUX VERB NOUN ADV ADV PUNCT SCONJ AUX VERB DET NOUN ADP NOUN VERB NOUN ADV ADV PUNCT
326	Va Muza vanoti vamwe vave kutomanikidza kutyaira vega dzimotokari dzavo kuitira kuti vasabhadhare vashandi .	NOUN PROPN VERB DET AUX VERB VERB ADV NOUN PRON ADV DET VERB NOUN PUNCT
327	Vatambi vakawanda vane mukurumbira mu nyika vari munzira kuenda ku zvikwata zveku South Africa vachitiza mari shoma shoma ye muhoro iyo vanotambiriswa ne zvikwata zve muno .	NOUN ADJ AUX NOUN ADP NOUN AUX NOUN VERB NOUN NOUN ADP PROPN PROPN VERB NOUN ADJ ADJ ADP NOUN DET VERB ADV NOUN ADP ADJ PUNCT
328	Kunyange hazvo nyaya iri kutaurwa nezvayo ndeye kusiya basa ku Dynamos kwa Christian Epoupa achienda ku Bidvest Wits , mutambi weku Cameroon uyu haasi ega ayevedzwa ne mari ye muhoro iyo avimbiswa ne zvikwata zveku South Africa .	SCONJ SCONJ NOUN AUX VERB ADP AUX VERB NOUN ADP PROPN ADP PROPN PROPN VERB ADP PROPN PROPN PUNCT NOUN ADP PROPN DET AUX DET VERB ADV NOUN ADP NOUN DET VERB NOUN ADV ADP PROPN PROPN PUNCT
329	Mashoko atinawo anoti John Zhuwao we Caps United na Gerald Takwara we FC Platinum vari mu nzira kuenda ku South Africa uko vawana basa ku chikwata che Ajax Cape Town icho chaimbotambirwa na Kaitano Tembo na Wilfred Mugeyi .	NOUN VERB VERB PROPN PROPN ADP PROPN PROPN CCONJ PROPN PROPN ADP PROPN NOUN AUX ADP NOUN VERB ADP PROPN PROPN DET VERB NOUN ADP NOUN ADP PROPN PROPN PROPN DET VERB CCONJ PROPN PROPN CCONJ PROPN PROPN PUNCT
330	Zhuwao anga ari ku South Africa kwe svondo rese achitariswa matambiro ake ne Ajax Cape Town asi Takwara ari kuenda pasina kumboongororwa sezvo chikwata cheku South Africa ichi chakafara ne matambiro ake apo aive ku South Africa mu makwikwi e Cosafa Castle Cup .	PROPN AUX ADP ADP PROPN PROPN ADP NOUN AUX VERB NOUN PRON ADP PROPN PROPN PROPN SCONJ PROPN AUX VERB ADP VERB SCONJ NOUN ADP PROPN PROPN DET VERB ADV NOUN PRON SCONJ AUX ADP PROPN PROPN ADP NOUN ADP PROPN PROPN NOUN PUNCT
331	Mashoko ari kubva mu musha we Caps United anoti Dominic Chungwa na Devon Chafa varamba kunyorerana chibvumirano che kutambira chikwata ichi mwaka unouya zvichinzi izvo vari kumboongorora mamiriro akaita magwaro e mabasa avapihwa ku South Africa .	NOUN AUX VERB ADP NOUN ADP PROPN PROPN VERB PROPN PROPN CCONJ PROPN PROPN VERB VERB NOUN ADP VERB NOUN DET NOUN ADJ ADV SCONJ VERB VERB NOUN VERB NOUN ADP NOUN VERB ADP PROPN PROPN PUNCT
332	Kuenda kuri kuita vatambi ava kuSouth Africa , kwauya makwikwi e Castle Lager Premier Soccer League aine masvondo matatu chete achangopera , pachiita mubvunzo kuti ko pachatanga mitambo ye mwaka unouya , vatambi vanenge vabuda mu nyika vangani .	VERB AUX VERB NOUN DET ADP PROPN PUNCT VERB NOUN ADP PROPN PROPN PROPN PROPN PROPN AUX NOUN NUM ADV VERB PUNCT VERB NOUN DET SCONJ VERB NOUN ADP NOUN ADJ PUNCT NOUN AUX VERB ADP NOUN DET PUNCT
333	Maneja we vatambi ve nhabvu , Va George Deda , vanoti vatambi vari kuenda ku South Africa ava vari kutsvaga raramo yakanaka sezvo nhabvu ye muno isingavabhadhare zvakakwana ne mhaka ye mamiriro ezve hupfumi mu nyika .	NOUN ADP NOUN ADJ NOUN PUNCT NOUN PROPN PROPN PUNCT VERB NOUN AUX VERB ADP PROPN PROPN DET AUX VERB NOUN ADJ SCONJ NOUN ADP ADJ NOUN ADJ ADP NOUN ADJ NOUN ADP NOUN ADP NOUN PUNCT
334	Muongorori we mutambo we nhabvu , Va Farai Kambamura , vanoti nyaya ye kubva mu nyika kwe vatambi ve nhabvu inofanira kugadziriswa ne chimbi chimbi sezvo mwaka ne mwaka vatambi vari kutiza kuenda kunze kwe nyika kunyanya ku South Africa .	NOUN ADP NOUN ADJ NOUN PUNCT NOUN PROPN PROPN PUNCT VERB NOUN ADP VERB ADP NOUN ADP NOUN ADP NOUN AUX VERB ADV NOUN NOUN SCONJ NOUN CCONJ NOUN NOUN AUX VERB VERB ADV ADP NOUN SCONJ ADP PROPN PROPN PUNCT
335	Chiri kunakidza nde chekuti kunyange zvikwata zve kunana Mozambique , Lesotho , Botswana ne Tanzania zvave kukwanisa kukwezva vatambi vane mukurumbira ve muno ne mari inotodarikwa yavari kupihwa muno .	AUX ADJ AUX DET SCONJ NOUN ADP DET PROPN PUNCT PROPN PUNCT PROPN CCONJ PROPN AUX VERB VERB NOUN AUX NOUN ADP ADJ CCONJ NOUN ADJ AUX VERB DET PUNCT
336	Vamwe vatambi ve nhabvu ve pasi pasi kune dzimwe nyika vave kushandisawo zvekare nhabvu yemu Zimbabwe kuita zita kuti vaendewo ku nyika dzinobhadhara mari dziri nani .	DET NOUN ADP NOUN ADP NOUN NOUN ADP DET NOUN AUX VERB ADV NOUN ADP PROPN VERB NOUN DET VERB ADP NOUN VERB NOUN AUX DET PUNCT
337	Vamwewo ndivo vave kushandisa nhabvu yemu Zimbabwe , kutenga vatambi ne mari ye pasi pasi , vozovatengesa , ne mari yakawandisa mhiri kwe makungwa .	DET AUX AUX VERB NOUN ADP PROPN PUNCT VERB NOUN ADP NOUN ADP NOUN NOUN PUNCT VERB PUNCT ADV NOUN ADJ ADJ ADP NOUN PUNCT
338	Masangano manomwe e mudunhu re SADC ari kusangana ku mucheto we musangano we SADC Ordinary Summit wechi makumi ne mana , akabuda nezuro ne gwaro rine zvaanoti kutyorwa kwe kodzero dze vanhu mu Zimbabwe pamwe ne zvaanoda kuti zviitwe mukugadzirisa matambudziko aya .	NOUN NUM ADP NOUN ADP PROPN AUX VERB ADP NOUN ADP NOUN ADP PROPN ADJ NOUN ADP NUM CCONJ NUM PUNCT VERB ADV CCONJ NOUN AUX VERB VERB ADP NOUN ADP NOUN ADP PROPN CCONJ CCONJ ADV DET VERB VERB NOUN DET PUNCT
339	Gwaro iri rakasvitswa ku hurumende ye Zimbabwe , kusangano re SADC pamwewo ne ku sangano re African Union .	NOUN DET VERB ADP NOUN ADP PROPN PUNCT NOUN ADP PROPN CCONJ CCONJ ADP NOUN ADP PROPN PROPN PUNCT
