text	target	condition
Va Masaraure vanoti vacherechedza zuva iri pa nguva iyo hupenyu hwe varairidzi huri parumananzombe sezvo varairidzi vari kutadza kurarama zvakanaka nepamusana pe mari shoma dzavari kutambiriswa se mihoro ne hurumende .	NOUN PROPN VERB VERB NOUN DET ADP NOUN DET NOUN ADP NOUN AUX NOUN SCONJ NOUN AUX VERB VERB ADJ SCONJ ADP NOUN ADJ AUX VERB ADV NOUN ADV NOUN PUNCT	sna
Va Masaraure vanoti sangano ravo riri kupinda mukuratidzira nemusi wa 14 Gumiguru senzira ye kuudza hurumende kuti itore matanho anooneka mukugadzirisa mihoro ye vashandi .	NOUN PROPN VERB NOUN PRON AUX VERB VERB NOUN ADP NUM NOUN ADV ADP VERB NOUN DET VERB NOUN ADJ VERB NOUN ADP NOUN PUNCT	sna
Bazi re United Nations , re UNESCO , rakatanga kucherechedza World Teachers Day zviri pa mutemo musi wa 5 Gumiguru , 1994 .	NOUN ADP PROPN PROPN PUNCT ADP PROPN PUNCT VERB VERB PROPN NOUN NOUN AUX ADV NOUN NOUN ADP NUM NOUN PUNCT NUM PUNCT	sna
Bazi rinoona nezve kuburitswa kwe mashoko raburitsa mashoko pa dandemutande raro re Twitter kuti dutumupengo re mvura ne mhepo rinonzi Tropical Cyclone Idai rauraya vanhu makumi matatu ne mumwe kusvika parizvino ku Chipinge ne Chimanimani mudunhu re Manicaland .	NOUN ADJ ADP VERB ADP NOUN VERB NOUN ADP NOUN DET ADP PROPN DET NOUN ADP NOUN CCONJ NOUN VERB PROPN PROPN PROPN VERB NOUN NUM NUM CCONJ NUM ADV ADV ADP PROPN CCONJ PROPN NOUN ADP PROPN PUNCT	sna
Vamwe vanhu vanodarika makumi masere havasi kuzivikanwa kuti vari kupi .	DET NOUN ADV NUM NUM AUX VERB DET AUX VERB PUNCT	sna
Pane vanhu vashaya , vamwe vana ve chikoro vepa Charles Luwanga uye vakawanda ndeve pa Ngangu Township .	AUX NOUN VERB PUNCT DET NOUN ADP NOUN ADP PROPN PROPN CCONJ ADJ AUX ADP PROPN NOUN PUNCT	sna
Vamwe vanhu kunyanya ku Chimanimani vanonzi vakamirira kununurwa kubva musvitsuwa zve mvura sezvo nzvimbo dzakawanda dzirisi kufambika .	DET NOUN SCONJ ADP PROPN VERB VERB VERB ADP NOUN ADP NOUN SCONJ NOUN ADJ AUX VERB PUNCT	sna
Mazambuko akawanda atakurwa ukuowo ndege dze mauto dziri kutadza kubhuruka nekuda kwe dutumupengo iri .	NOUN ADJ VERB SCONJ NOUN ADP NOUN AUX VERB VERB SCONJ VERB NOUN DET PUNCT	sna
Vakafanobata chigaro cha mudzviti ku Manicaland Va Wilson Bore vaudza Studio 7 kuti dzimba dzinodarika zana ne makumi mashanu ne maviri dzaputswa pa ngangu .	VERB NOUN ADP NOUN ADP PROPN NOUN PROPN PROPN VERB PROPN PROPN DET NOUN ADV NUM CCONJ NUM NUM CCONJ NUM VERB ADP NOUN PUNCT	sna
Ku Chimanimani , vashandi ve Zimbabwe Consolidated Diamond Company ( ZCDC ) gumi ne vatatu vanonzi vari mu gomo vakamirira rubatsiro .	ADP PROPN PUNCT NOUN ADP PROPN PROPN NOUN NOUN PUNCT PROPN PUNCT NUM CCONJ NOUN VERB AUX ADP NOUN ADJ NOUN PUNCT	sna
Ma Mutare munonzi mune mhuri makumi maviri dzaparadzirwawo dzimba ne dutumupengo iri .	ADP PROPN VERB AUX NOUN NUM NUM VERB NOUN ADV NOUN DET PUNCT	sna
Dzimwe nzvimbo dzaparadzwa dziri pedyo ne Nedziwa ne Rusitu .	DET NOUN VERB AUX ADJ ADP PROPN CCONJ PROPN PUNCT	sna
Mukuru we Civil Protection Unit kana kuti CPU Va Nathan Nkomo vanoti vari kuyedza napose pavanogona kununura vanhu vawirwa ne dambudziko iri .	NOUN ADP PROPN PROPN NOUN CCONJ CCONJ PROPN NOUN PROPN PROPN VERB AUX VERB ADV VERB VERB NOUN VERB ADV NOUN DET PUNCT	sna
Zvichakadaro , mutungamiri we nyika Va Emmerson Mnangagwa avo vari kushanya ku nyika ye United Arab Emirates ku musangano wavati wakanangana ne kukwezva ve zvemabhizimisi ne kuyedza kuvaka hukama ne dzimwe nyika vatumira mashoko e nyaradzo kune mhuri dzine hama dzarasikirwa ne hupenyu .	ADV PUNCT NOUN ADP NOUN NOUN PROPN PROPN DET AUX VERB ADP NOUN ADP PROPN PROPN PROPN ADP NOUN VERB ADJ ADV VERB ADP NOUN SCONJ VERB VERB NOUN ADV DET NOUN VERB NOUN ADP NOUN ADP NOUN AUX NOUN VERB ADP NOUN PUNCT	sna
Gurukota rinoona nezve mukati me nyika , Va Kazembe Kazembe , vakaramba nezuro kuti pane vanhu vari kuda kupidigura hurumende ne chisimba .	NOUN ADJ ADP ADJ ADP NOUN PUNCT NOUN PROPN PROPN PUNCT VERB ADV DET AUX NOUN AUX VERB VERB NOUN ADV NOUN PUNCT	sna
Asi va Kazembe vakatora mukana uyu kuyambira vaimbove gurukota mu hurumende ya Va Robert Mugabe , Va Saviour Kasukuwere , avo vari mu hupoteri , pamwe ne mutevedzeri wa sachigaro we MDC Alliance , Va Job Sikhala , kuti vasafambe vachitaura mashoko e nhema .	SCONJ NOUN PROPN VERB NOUN DET VERB AUX NOUN ADP NOUN ADP NOUN PROPN PROPN PUNCT NOUN PROPN PROPN PUNCT DET AUX ADP NOUN PUNCT CCONJ CCONJ NOUN ADP NOUN ADP PROPN NOUN PUNCT NOUN PROPN PROPN PUNCT DET VERB VERB NOUN ADP NOUN PUNCT	sna
Va Kazembe vakatiwo pane hurumende dze kunze dziri kukonzera kusagadzikana mu nyika .	NOUN PROPN VERB AUX NOUN ADP NOUN AUX VERB VERB ADP NOUN PUNCT	sna
Va Sikhala vati vachapindura mashoko aya nhasi , asi hatina kukwanisa kubata Va Kasukuwere pa nharembozha yavo .	NOUN PROPN VERB VERB NOUN DET NOUN PUNCT SCONJ AUX VERB VERB NOUN PROPN ADP NOUN PRON PUNCT	sna
Vachitaurawo ku muzinda we bato ravo pa musangano we Politburo , mutungamiri we nyika , Va Emmerson Mnangagwa , vakati pane vanhu vari kuda kukonzera kusagadzikana mu nyika nekusvibisa zita re nyika uye kukanganisa hupfumi .	VERB ADP NOUN ADP NOUN PRON ADP NOUN ADP PROPN PUNCT NOUN ADP NOUN PUNCT NOUN PROPN PROPN PUNCT VERB AUX NOUN AUX VERB VERB VERB ADP NOUN VERB NOUN ADP NOUN CCONJ VERB NOUN PUNCT	sna
Amai Vimbai Tsvangirai Java , avo vakashaya nemusi we Muvhuro , vacharadzikwa mangwana , China , ku makuva e Glen FOREST , ku Borrowdale , mu Harare .	NOUN PROPN PROPN PROPN PUNCT PRON VERB NOUN ADP NOUN PUNCT VERB NOUN PUNCT PROPN PUNCT SCONJ NOUN ADP PROPN NOUN PUNCT ADP PROPN PUNCT ADP PROPN PUNCT	sna
Mutauriri we bato re MDC rinotungamirirwa na Va Nelson Chamisa , Va Jacob Mafume , vaudza Studio 7 kuti kuchaitwa munamato pa Nyaradzo Funeral Home nenguva dza 9 : 30 mangwanani anhasi .	NOUN ADP NOUN ADP PROPN VERB ADV NOUN PROPN PROPN PUNCT NOUN PROPN PROPN PUNCT VERB PROPN NUM DET VERB NOUN ADP PROPN NOUN NOUN ADP ADP NUM PUNCT NUM NOUN ADV PUNCT	sna
Va Mafume vati , mushure me munamato , mutumbi uchaendeswa ku nharaunda yavaimiririra mu paramende , ye Glenview South , uko kuchaitwa musangano ne nguva dza 11 mangwanani ano .	NOUN PROPN VERB PUNCT ADP ADP NOUN PUNCT NOUN VERB ADP NOUN VERB ADP NOUN PUNCT ADP PROPN NOUN PUNCT DET VERB NOUN ADP NOUN ADP NUM NOUN DET PUNCT	sna
Hurongwa hwe kudzosera ku musha zvizvarwa zve Zimbabwe izvo zvanga zviri mu hupoteri pa muzinda we vapoteri we Dukwi Refugee Camp mu Botswana hwatanga nhasi pachidzoserwa vanhu makumi mana kusanganisira vana vadiki .	NOUN ADP VERB ADP NOUN VERB ADP PROPN DET AUX AUX ADP NOUN ADP NOUN ADP NOUN ADP PROPN NOUN NOUN ADP PROPN VERB NOUN VERB NOUN NUM NUM SCONJ NOUN ADJ PUNCT	sna
Chikwata chekutanga che vanhu makumi mana kusanganisira vana vadiki chasimuka nhasi mangwanani ne bhazi rimwe chete chakananga ku musha kwayakatiza makore gumi apfuura .	NOUN ADJ ADP NOUN NUM NUM SCONJ NOUN ADJ VERB NOUN NOUN ADP NOUN ADJ ADV VERB ADP NOUN VERB NOUN NUM ADV PUNCT	sna
Bhazi iri rabuda pa muzinda we Dukwi Refugee Camp rakadungamidzana ne marori mashanu ayo anga akazara ne midziyo ye vaimbove vapoteri ava inosanganisira mafiriji , mabhasikoro uye zvekudya .	NOUN DET VERB ADP NOUN ADP PROPN PROPN NOUN VERB ADP NOUN NUM DET AUX VERB ADV NOUN ADP AUX NOUN DET AUX NOUN PUNCT NOUN CCONJ NOUN PUNCT	sna
Mukuru mu bazi rinoona ne kuchengetedzwa kwe vapoteri mu Botswana , Amai Thobo Letlhage vaudza Studio 7 kuti hurongwa uhu huri kuitirwa avo vakaratidza chido che kudzoserwa ku musha vachiti chimwe chikwata che vanhu makumi mapfumbamwe ne vashanu vari kutarisirwa kutevera nemusi we Chitatu .	NOUN ADP NOUN ADJ ADP VERB ADP NOUN ADP PROPN PUNCT NOUN PROPN PROPN VERB PROPN NUM DET NOUN DET AUX VERB PRON VERB NOUN ADP VERB ADP NOUN VERB DET NOUN ADP NOUN NUM NUM CCONJ NUM AUX VERB VERB NOUN ADP NUM PUNCT	sna
Pakupera kwe svondo rakapera , Amai Letlhage vaudza Studio7 kuti vanhu zana ne makumi mashanu vanga vanyoresa mazita avo kuti vadzoserwe ku musha uye vanoti vazhinji vanotarisirwa kunyoresa mu mazuva ari kutevera .	ADP ADP NOUN ADJ PUNCT NOUN PROPN VERB PROPN DET NOUN NUM CCONJ NUM NUM AUX VERB NOUN DET DET VERB ADP NOUN CCONJ VERB ADJ VERB VERB ADP NOUN AUX VERB PUNCT	sna
Amai Letlhage vanoti avo vanenge vasina kunyoresa mazita avo kuti vadzoserwe ku musha mushure memusi wa 31 Zvita gore rino vachaitwa musenga bere ne vashandi vezve kupinda ne kubuda kwe vanhu kana kuti Immigration ye nyika iyi sezvo hupoteri hwavo mu Botswana hwakapera muna 2013 .	NOUN PROPN VERB PRON AUX AUX VERB NOUN PRON DET VERB ADP NOUN ADP NOUN ADJ NUM PROPN NOUN DET VERB VERB NOUN ADV NOUN ADP VERB SCONJ VERB ADP NOUN CCONJ CCONJ NOUN ADP NOUN DET SCONJ NOUN PRON ADP PROPN VERB ADP NUM PUNCT	sna
Vachitaura ne Studio 7 , mukuru we sangano rinochengetedza kodzero dze vapoteri pasi rose mu Botswana re United Nations High Commissioner for Refugees kana kuti UNHCR , Va Arvind Gupta vanoti vaimbove vapoteri ava vachagashirwa ne vesangano iri pamwe ne vakuru ve hurumende kana vasvika ku muzinda wakavakirwa pedyo ne muganhu we nyika mbiri idzi we Plumtree Border Post vogara kwe mazuva mashoma vasati vaendeswa kumisha yavo .	VERB ADP PROPN NUM PUNCT NOUN ADP NOUN ADJ NOUN ADP NOUN NOUN DET ADP PROPN ADP PROPN PROPN NOUN NOUN ADP NOUN CCONJ CCONJ PROPN PUNCT NOUN PROPN PROPN VERB AUX NOUN DET VERB ADP NOUN DET CCONJ CCONJ ADJ ADP NOUN SCONJ VERB ADP NOUN VERB ADV ADP NOUN ADJ NOUN PRON DET ADP PROPN NOUN NOUN VERB ADV NOUN ADJ AUX VERB NOUN PRON PUNCT	sna
Va Gupta vaenderera mberi vachiti vanhu vane makore anodarika gumi ne masere vabatsirwa ne mari inosvika madhora mazana matatu eku America ukuwo vana vadiki vachapihwa madhora zana eku America .	NOUN PROPN VERB ADV VERB NOUN AUX NOUN ADV NUM CCONJ NUM VERB ADP NOUN ADJ NOUN NUM NUM ADP PROPN CCONJ NOUN ADJ VERB NOUN NUM ADP PROPN PUNCT	sna
Ruzhinji rwe vapoteri vataura ne Studio 7 rwuchatora danho re kunyoresa mazita kuti rwudzoserwe kumusha nokuti rwunotya kuzozvuzvurudzwa pamwe ne kurohwa ne mapurisa e nyika iyi mushure me kuramba kudzokera kumusha sezvakaitikira vamwe vavo vanobva ku Namibia .	ADJ ADP NOUN VERB ADP PROPN NUM VERB NOUN ADP VERB NOUN DET VERB NOUN SCONJ VERB VERB CCONJ CCONJ VERB ADP NOUN ADP NOUN DET ADP ADP VERB VERB NOUN ADV DET PRON VERB ADP PROPN PUNCT	sna
Va Bhekimpilo Weza , avo vachiri kutsika madziro pa nyaya ye kudzoserwa kumusha vanoti ruzhinji rwaratidza chido che kudzokera kumusha rwuri kutya kuitwa zve kumanikidzwa .	NOUN PROPN PROPN PUNCT PRON AUX VERB NOUN ADP NOUN ADP VERB NOUN VERB ADJ VERB NOUN ADP VERB NOUN AUX VERB VERB ADP VERB PUNCT	sna
Asi Muzvare Pedzisai Goroondo vanoti kudzokera ku musha ndiyo nzira ingashandura hupenyu hwavo vachiti vakatambisa makore avo gumi vagere pa muzinda uyu sezvo vanga vasingabvumidzwe kushanda .	SCONJ NOUN PROPN PROPN VERB VERB ADP NOUN AUX NOUN VERB NOUN PRON VERB VERB NOUN PRON NUM VERB ADP NOUN DET SCONJ AUX VERB VERB PUNCT	sna
Vapoteri ava , avo ruzhinji rwavo vanoti vatsigiri ve bato guru rinopikisa re MDC vanoti vakatiza mhirizhonga yakaitika muna 2008 mushure me sarudzo dze mutungamiri we nyika idzo dzanga dzadzokororwa kana kuti run - off .	NOUN DET PUNCT PRON ADJ PRON VERB NOUN ADP NOUN ADJ VERB ADP PROPN VERB VERB NOUN VERB ADP NUM ADP ADP NOUN ADP NOUN ADP NOUN DET AUX VERB CCONJ CCONJ VERB SYM ADP PUNCT	sna
Murairidzi we chikwata che nhabvu chema Warriors Sunday Chidzambwa adzoka ku musha kuzochema baba vake vakashaya nezuro achisiya vatevedzeri vake , Rahman Gumbo na Lloyd Mutasa vachirairidza ku makwikwi e Cosafa ku South Africa .	NOUN ADP NOUN ADP NOUN ADP PROPN PROPN PROPN VERB ADP NOUN VERB NOUN PRON VERB ADV VERB NOUN PRON PUNCT PROPN PROPN CCONJ PROPN PROPN VERB ADP NOUN ADP PROPN ADP PROPN PROPN PUNCT	sna
Mutungamiri we ZIFA Va Felton Kamambo vanoti sangano ravo raona zvakakodzera kuti murairidzi we chikwata chema Warriors Mhofu ambopihwa mukana we kuchema baba vake avo vakashaya mushure me kurwara kwe nguva yakareba .	NOUN ADP PROPN NOUN PROPN PROPN VERB NOUN PRON VERB ADJ DET NOUN ADP NOUN ADP PROPN PROPN VERB NOUN ADP VERB NOUN PRON PRON VERB ADP ADP VERB ADP NOUN ADJ PUNCT	sna
Chikwata che nyika che maWarriors chiri kupinda munhandare ye Moses Mabhidha Stadium ne Chitatu kusangana ne Zambia muma semi fainari .	NOUN ADP NOUN ADP PROPN AUX VERB NOUN ADP PROPN PROPN NOUN ADP NOUN VERB ADP PROPN ADP ADJ NOUN PUNCT	sna
Zimbabwe yakapinda mu masemi finals mushure me kurova Comoros 2 - 0 , Zambia ichisvikawo mu masemi fainari umu mushure mekurova Malawi ne mapenareti .	PROPN VERB ADP ADJ NOUN ADP ADP VERB PROPN NUM PUNCT NUM PUNCT PROPN VERB ADP ADJ NOUN DET ADP VERB PROPN ADP NOUN PUNCT	sna
Mune mumwe mutambo we masemi finals , Lesotho iri kutamba ne Botswana musi mumwe chetewo .	ADP DET NOUN ADP ADJ NOUN PUNCT PROPN AUX VERB CCONJ PROPN NOUN ADJ ADV PUNCT	sna
Zimbabwe iri kuda kutora mukombe uyu ke chinomwe uyezve kwe makore matatu akateverana .	PROPN AUX VERB VERB NOUN DET ADP NUM CCONJ ADP NOUN NUM VERB PUNCT	sna
Va Tawanda Muchehiwa vaunzwa ku dare ra mejasitiriti mu Bulawayo vari mu amburenzi sezvo vari kutadza kufamba vega zvichitevera kurohwa zvakaipisisa kwavakaitwa vari mu husungwa .	NOUN PROPN PROPN VERB ADP NOUN ADP NOUN ADP PROPN AUX ADP NOUN SCONJ AUX VERB VERB DET ADP VERB ADV VERB AUX ADP NOUN PUNCT	sna
Va Muchehiwa avo vanove muzukuru we mutapi we nhau ari kutsvagwa ne mapurisa , Mduduzi Mathuthu , vaunzwa ku dare vari mu amburenzi vachiperekedzwa na dhokotera wavo sezvo vari kurwara zvekuti havazi kugona kufamba .	NOUN PROPN DET AUX NOUN ADP NOUN ADP NOUN AUX VERB ADP NOUN PUNCT PROPN PROPN PUNCT VERB ADP NOUN AUX ADP NOUN VERB ADP NOUN PRON SCONJ AUX VERB ADV AUX VERB VERB PUNCT	sna
Mapurisa adzinga vatori ve nhau kuti vasaone zvanga zvichiitika .	NOUN VERB NOUN ADP NOUN DET VERB AUX VERB PUNCT	sna
Gweta ra Va Muchehiwa , Va Nqobani Sithole , vaudza Studio 7 kuti mutongi we dare , Va Shepherd Mjanja , vaona Va Muchehiwa vari mu amburenzi mavange vari kunze kwe dare sezvo vatadza kumuka kuti vapinde mu dare .	NOUN ADP NOUN PROPN PUNCT NOUN PROPN PROPN PUNCT VERB PROPN NUM DET NOUN ADP NOUN PUNCT NOUN PROPN PROPN PUNCT VERB NOUN PROPN AUX ADP NOUN AUX AUX ADV ADP NOUN SCONJ VERB VERB DET VERB ADP NOUN PUNCT	sna
Va Sithole vashora kudzingwa kwaitwa vatapi ve nhau ne mapurisa uye vachiti izvi zvinoratidza kuti mapurisa ari kunyara ne zvakaitika .	NOUN PROPN VERB VERB VERB NOUN ADP NOUN ADP NOUN CCONJ VERB DET VERB DET NOUN AUX VERB ADP VERB PUNCT	sna
Vati mushure me kudzorwa kumba zvisina tsananguro inonyatsonzwisisika kwa Va Muchehiwa nemusi we Mugovera , vakabva vanomhang'ara ku mapurisa kuti Va Muchehiwa vaive vapambwa .	VERB ADP ADP VERB NOUN ADV NOUN ADJ ADP NOUN PROPN ADP ADP NOUN PUNCT VERB VERB ADP NOUN DET NOUN PROPN AUX VERB PUNCT	sna
Va Muchehiwa vari mu chipatara kubvira musi we Svondo .	NOUN PROPN AUX ADP NOUN VERB NOUN ADP NOUN PUNCT	sna
Vane mavanga mu muviri wese uye zvinonzi itsvo dzavo dzakakuvara sezvo zvichifungidzirwa kuti vakapiwa chikafu chine muchetura .	AUX NOUN ADP NOUN DET CCONJ VERB NOUN PRON VERB SCONJ VERB DET VERB NOUN ADP NOUN PUNCT	sna
Gwaro ranyorwa nhasi na chiremba rinotsanangura kukuvara kwakaita Va Muchehiwa raiswa pa dandemutende re Twitter , rinotsinhira kuti itsvo dzake dzakakuvadzwa , uye murwere haafanirwi kuburitswa mu chipatara uye munhu ave kutoradzidza kuti akavhiringika pfungwa dzake kuburikidza nekukuvadzwa kwaakaitwa , kana kuti Post Traumatic Stress Disorder .	NOUN VERB NOUN ADV NOUN VERB VERB VERB NOUN PROPN VERB ADP NOUN ADP PROPN PUNCT VERB DET NOUN PRON VERB PUNCT CCONJ NOUN AUX VERB ADP NOUN CCONJ NOUN AUX VERB DET VERB NOUN PRON ADP VERB VERB PUNCT CCONJ CCONJ PROPN PROPN PROPN NOUN PUNCT	sna
Va Sithole vati havasati vaudzwa zvekuita ne mhuri ya Va Muchehiwa asi vati pane mukana wekuti vakwire kudare re High Court kuitira kuti Va Muchehiwa vabhadharwe , uye vakavakuvadza vamiswe pamberi pe matare e dzimhosva .	NOUN PROPN VERB AUX VERB VERB ADV NOUN ADP NOUN PROPN SCONJ VERB AUX NOUN ADP VERB NOUN ADP ADJ NOUN ADV DET NOUN PROPN VERB PUNCT CCONJ VERB VERB ADV ADP NOUN ADP NOUN PUNCT	sna
Va Muchehiwa vakasungwa svondo rakapera asi vasingaziikanwe kuti varipi , izvo zvakazopa gweta ravo kuti riise chikumbiro che kumanikidza zviri pa mutemo mapurisa kuti auye navo ku dare , kana kuti habeas corpus .	NOUN PROPN VERB NOUN ADJ SCONJ VERB DET VERB PUNCT DET VERB NOUN PRON DET VERB NOUN ADP VERB AUX ADP NOUN NOUN DET VERB PRON ADP NOUN PUNCT CCONJ CCONJ NOUN NOUN PUNCT	sna
Studio7 haina kukwanisa kunzwa ku mutauriri we mapurisa , Assistant Commissioner Paul Nyathi , kuti seyi mapurisa adzinga vatori ve nhau pasvika amburenzi yanga yakatakura Va Muchehiwa .	PROPN AUX VERB VERB ADP NOUN ADP NOUN PUNCT NOUN NOUN PROPN PROPN PUNCT DET ADV NOUN VERB NOUN ADP NOUN VERB NOUN AUX VERB NOUN PROPN PUNCT	sna
Vanorwira kodzero dze vanhu vanoti vari kushushikana zvikuru ne kupambwa ne kushungurudzwa kuri kuitwa vanhu vakawanda munyika kunyanya vanopikisa hurumende .	ADJ NOUN ADP NOUN VERB AUX VERB ADV ADP VERB CCONJ VERB AUX VERB NOUN ADJ NOUN ADV VERB NOUN PUNCT	sna
Gweta rinorwira kodzero dze vanhu , Va Doug Coltart , vanyora pa twitter yavo kuti zvinhu zviri kuitwa pa vanhu vakaita sa Va Muchehiwa ne vamwe , ndizvo zviri kupa kuti vakurudzire nyika dze pasi rose kuti dzipindire pane zviri kuitika mu Zimbabwe .	NOUN VERB NOUN ADP NOUN PUNCT NOUN PROPN PROPN PUNCT VERB ADP PROPN PRON DET NOUN AUX VERB ADP NOUN ADV ADV NOUN PROPN CCONJ DET PUNCT AUX AUX VERB DET VERB NOUN ADP NOUN DET DET VERB AUX AUX VERB ADP PROPN PUNCT	sna
Vanorwira kodzero dze vanhu vanoti Va Mnangagwa vanofanirwa kunge vashora zvakadzama kupambwa ne kutochwa kuri kuitwa vanhu mu nyika pa mashoko avatura pa hurongwa hwe State of the Nation Address .	VERB NOUN ADP NOUN VERB NOUN PROPN AUX AUX VERB ADV VERB SCONJ VERB AUX VERB NOUN ADP NOUN ADP NOUN VERB ADP NOUN ADP NOUN ADP DET NOUN NOUN PUNCT	sna
Nhengo nhatu dze MDC inotungamirwa na Va Morgan Tsvangirai dzakarohwa ku Chitungwiza nemusi we Svondo , dzamiswa pamberi pe matare ne Chitatu dzikabhadhariswa mari ye chibatiso inoita zana re madhora pa munhu .	NOUN NUM ADP PROPN VERB ADP NOUN PROPN PROPN VERB ADP PROPN ADV ADP NOUN PUNCT VERB ADP ADP NOUN ADP NOUN VERB NOUN ADP NOUN VERB NUM ADP NOUN ADP NOUN PUNCT	sna
Vatatu ava vanzi vadzoke ku dare re dzimhovsa mushure memazuva manomwe .	NUM DET VERB VERB ADP NOUN ADP NOUN ADP NOUN NUM PUNCT	sna
Mumwe we vatatu ava , Va Delma Amos Kaliyati , havana kukwanisa kuenda kudare sezvo vachiri mu chipatara .	PRON ADP NUM DET PUNCT NOUN PROPN PROPN PROPN PUNCT AUX VERB VERB NOUN SCONJ VERB ADP NOUN PUNCT	sna
Sangano re Tajamuka rinoti rakatuma nhengo dzaro ku Chitungwiza kuti dzinochengetedza vari kushungurudzwa ne Zanu PF .	NOUN ADP PROPN VERB VERB NOUN PRON ADP PROPN DET VERB AUX VERB ADP PROPN PROPN PUNCT	sna
Sangano iri rinoti harisi kufara ne kurwiswa kuri kuitwa vanopikisa .	NOUN DET VERB AUX VERB SCONJ VERB AUX VERB NOUN PUNCT	sna
Mutauriri we sangano iri , Va Gift Ostallos Siziba , vanoti chinangwa chavo hachisi che kurwisana ne vechidiki ve Zanu - PF asi kudzivirira kuti vasaramba vachirova vanhu .	NOUN ADP NOUN DET PUNCT NOUN PROPN PROPN PROPN PUNCT VERB NOUN DET AUX ADP VERB ADP NOUN ADP PROPN SYM PROPN SCONJ VERB DET VERB VERB NOUN PUNCT	sna
Dambudziko re kuramba kushanda kwe mimwe mishonga inouraya hutachiona ku vanhu , mhuka ne zvirimwa riri kuramba richikura mu nyika izvo zvakaita kuti Zimbabwe itare matanho aichatora kudzivirira dambudziko re Antimicrobial Resistance .	NOUN ADP VERB VERB ADP ADV NOUN VERB NOUN ADP NOUN PUNCT NOUN CCONJ NOUN AUX VERB VERB ADP NOUN ADV VERB DET PROPN VERB NOUN VERB VERB NOUN ADP PROPN NOUN PUNCT	sna
Mutevedzeri we gurukota rinoona nezve hutano , Va Adrian Musiiwa , vanoti tsvakiridzo yakaitwa yakabudisa pachena kuti pave ne dambudziko re kusarapika kwe humwe hutachiona ne mishonga inoshandiswa , izvo zvava kupa kuti hurumende itore mamwe matanho .	NOUN ADP NOUN VERB ADP NOUN PUNCT NOUN PROPN PROPN PUNCT VERB VERB VERB VERB ADV DET AUX ADP NOUN ADP VERB ADP DET NOUN ADP NOUN VERB PUNCT DET AUX VERB DET NOUN VERB DET NOUN PUNCT	sna
Va Musiiwa vanoti zvimwe zve zvirwere zvave kunetsa kurapa zvinosanganisira vari kurarama ne HIV / AIDS , Malaria , Tuberculosis ne zvirwere zve pabonde .	NOUN PROPN VERB DET ADP NOUN AUX VERB VERB VERB AUX VERB ADP PROPN PUNCT PROPN PUNCT PROPN PUNCT PROPN CCONJ NOUN ADP NOUN PUNCT	sna
Va Musiiwa vanoti hurumende yakaona zvakakodzera kubatanidza mapazi anoona nezve utano , nharaunda ne zvirimwa kuti vashande pamwe chete mukugadzirisa dambudziko iri .	NOUN PROPN VERB NOUN VERB ADJ VERB NOUN VERB ADP NOUN PUNCT NOUN CCONJ NOUN DET VERB ADV ADV VERB NOUN DET PUNCT	sna
Mumwe mukuru mu bazi rezve kurima , Dr Unesu Ushewokunze - Obatulu , vanoti mumwe mishonga iri kushandiswa ku zvipfuyo ne zvirimwa zvisiri mugwara , haisi kushanda nemazvo .	DET NOUN ADP NOUN ADP VERB PUNCT NOUN PROPN PROPN SYM PROPN PUNCT VERB PRON NOUN AUX VERB ADP NOUN CCONJ NOUN AUX NOUN PUNCT AUX VERB ADV PUNCT	sna
Vanotiwo kusashanda kwe mishonga iyi kunoitawo kuti vanhu vazobatwe ne zvirwere zvinenge zviine mhuka idzi kuburikidza ne kudya nyama kana mukaka we mhuka ine chirwere ichi .	VERB VERB ADP NOUN DET VERB DET NOUN VERB ADP NOUN AUX AUX NOUN DET ADP ADP VERB NOUN CCONJ NOUN ADP NOUN AUX NOUN DET PUNCT	sna
Amai Ushewokunze - Obatulu vanoti varimi vari kungopihwa mishonga inorapa zvikwekwe pasina kutariswa nanachiremba ve zvipfuwo zvakakwana .	NOUN PROPN SYM PROPN VERB NOUN AUX VERB NOUN VERB NOUN AUX VERB NOUN ADP NOUN ADJ PUNCT	sna
Kunyange hazvo mishonga yema antibiotic ichitarisirwa kupihwa mushure me kunyorerwa zvekutenga na chiremba , vanhu vari kuwana mishonga iyi ne nzira dzakasiyana - siyana .	SCONJ SCONJ NOUN ADP NOUN VERB VERB ADP ADP VERB VERB ADP NOUN PUNCT NOUN AUX VERB NOUN DET ADV NOUN ADJ SYM ADJ PUNCT	sna
Gurukota rinoona nezve kushanyirwa kwe nyika , Amai Prisca Mupfumira , vachagara mu jeri kwe mazuva makumi maviri ne rimwe mushure mekunge mutongi we dare atambira gwaro re muchuchisi mukuru we hurumende rekuti vagare mu chizarira pa nguva iyi mhosva dzavari kupomerwa dzekuitwa zve huori dzinenge dzichiferefetwa .	NOUN VERB ADP VERB ADP NOUN PUNCT NOUN PROPN PROPN PUNCT VERB ADP NOUN ADP NOUN NUM NUM CCONJ NUM ADV SCONJ NOUN ADP NOUN VERB NOUN ADP NOUN ADJ ADP NOUN ADP VERB ADP NOUN ADP NOUN DET NOUN AUX VERB VERB ADP NOUN AUX VERB PUNCT	sna
