textid	text	target
241	Raporo ngarukamwaka y ' Ikigo cy ' Igihugu cy ' Ibarurishamibare , NISR , yo mu 2020 , yerekanye ko hagati ya 2016 na 2019 , abagabo 7210 bakorewe ihohoterwa mu gihugu cyose .	NOUN ADJ PRON PUNCT NOUN PRON PUNCT NOUN PRON PUNCT NOUN PUNCT PROPN PUNCT PRON ADP NUM PUNCT VERB SCONJ ADV PRON NUM CCONJ NUM PUNCT NOUN NUM VERB NOUN ADP NOUN PRON PUNCT
242	Iyi raporo yerekana ko muri iyo myaka ine , ab ' igitsina gore bakorewe ihohoterwa bangana na 48 . 809 .	PRON NOUN VERB SCONJ ADP PRON NOUN PRON PUNCT PRON PUNCT NOUN ADJ VERB NOUN VERB CCONJ NUM PUNCT NUM PUNCT
243	Raporo yerekana ko ubukana bw ' ibi byaha bugenda bugabanuka kuko nko mu 2018 , abagabo bahohotewe bari 2 . 015 mu gihe mu mwaka wakurikiyeho bageze kuri 998 .	NOUN VERB SCONJ NOUN PRON PUNCT PRON PRON VERB VERB SCONJ CCONJ ADP NUM PUNCT NOUN VERB VERB NUM PUNCT NUM ADP NOUN ADP NOUN VERB VERB ADP NUM PUNCT
244	Mu gukusanya amakuru akubiye muri iyi raporo yakozwe n ' Ikigo cy ' Igihugu cy ' Ubuzima , RBC , hifashishijwe imibare yakusanyijwe mu bitaro by ' uturere hibanzwe ku kureba abakorewe ihohoterwa bagasigirwa ibimenyetso bifatika by ' ihohoterwa ribabaza umubiri ndetse n ' ibifitanye isano n ' ihohoterwa rishingiye ku gitsina .	ADP VERB NOUN VERB ADP PRON NOUN VERB CCONJ PUNCT NOUN PRON PUNCT NOUN PRON PUNCT NOUN PUNCT PROPN PUNCT VERB NOUN VERB ADP NOUN PRON PUNCT NOUN VERB ADP VERB VERB NOUN VERB NOUN VERB PRON PUNCT NOUN VERB NOUN CCONJ CCONJ PUNCT VERB NOUN CCONJ PUNCT NOUN VERB ADP NOUN PUNCT
245	Abagabo bashya bakorewe ihohoterwa bagasigirwa ibimenyetso byaryo ku mubiri [ aha ni nko gukomeretswa ] bangana na 6 . 113 mu gihe abakorewe ihohoterwa rishingiye ku gitsina ari 1097 .	NOUN ADJ VERB NOUN VERB NOUN PRON ADP NOUN PUNCT PRON VERB CCONJ VERB PUNCT VERB CCONJ NUM PUNCT NUM ADP NOUN VERB NOUN VERB ADP ADJ VERB NUM PUNCT
246	Mu buryo bw ' impurirane abagizweho ingaruka n ' ibikorwa by ' ihohoterwa mu muryango Nyarwanda [ ni ukuvuga ubariyemo abagabo n ' abagore ] ni 56 . 019 hagati ya 2016 na 2019 .	ADP NOUN PRON PUNCT NOUN VERB NOUN CCONJ PUNCT NOUN PRON PUNCT NOUN ADP NOUN ADJ PUNCT VERB VERB VERB NOUN CCONJ PUNCT NOUN PUNCT VERB NUM PUNCT NUM ADV PRON NUM CCONJ NUM PUNCT
247	Abagabo barikandagira mu gutanga ubuhamya ku ihohoterwa	NOUN VERB ADP VERB NOUN ADP NOUN
248	Benshi mu bagabo n ' abahungu bakorerwa ihohoterwa batinya kuvuga kubera gutinya uko bakirwa na sosiyete ndetse n ' abatoboye rimwe na rimwe baba bafite impungenge ko nta wuzabatega amatwi .	ADJ ADP NOUN CCONJ PUNCT NOUN VERB NOUN VERB VERB SCONJ VERB PRON VERB CCONJ NOUN CCONJ CCONJ PUNCT VERB PRON CCONJ PRON VERB VERB NOUN SCONJ PART VERB NOUN PUNCT
249	Abagabo bo mu Karere ka Nyagatare muri Werurwe 2021 bavuze ku ihohoterwa bakorewe , banasaba ubuyobozi kwakira ibirego by ' ababugana badashingiye ku gitsina .	NOUN PRON ADP NOUN PRON PROPN ADP PROPN NUM VERB ADP NOUN VERB PUNCT VERB NOUN VERB NOUN PRON PUNCT VERB VERB ADP NOUN PUNCT
250	Nduwamungu Bosco wo mu Murenge wa Karangazi yavuze ku ihohoterwa yakorewe n ' umugore we wamuhozaga ku nkeke .	PROPN PROPN PRON ADP NOUN PRON PROPN VERB ADP NOUN VERB CCONJ PUNCT NOUN PRON VERB ADP NOUN PUNCT
251	Ati """" Nagerageje kubana n ' umugore neza arananira , yarankubise inshuro nk ' eshatu , nagerageza kujya mu buyobozi bw ' umudugudu bati """" wowe nta jambo ufite , """" nabwo mvuyeyo umugore arankubita . """"	VERB PUNCT VERB VERB CCONJ PUNCT NOUN ADV VERB PUNCT VERB NOUN CCONJ PUNCT PRON PUNCT VERB VERB ADP NOUN PRON PUNCT NOUN VERB PUNCT PRON PART NOUN VERB PUNCT PUNCT SCONJ VERB NOUN VERB PUNCT PUNCT
252	Mugenzi we utuye mu Murenge wa Mukama na we yakubiswe n ' umugore , ageza ikibazo cye mu buyobozi bw ' ibanze arenzwa ingohe kugeza yahukanye .	NOUN PRON VERB ADP NOUN PRON PROPN CCONJ PRON VERB CCONJ PUNCT NOUN PUNCT VERB NOUN PRON ADP NOUN PRON PUNCT NOUN VERB NOUN VERB VERB PUNCT
253	Ati """" Nagiye mu buyobozi ndatsindwa , amafuti bakayangerekaho mera nk ' isaha ivuye ku gihe , ndahukana mva mu rugo .	VERB PUNCT VERB ADP NOUN VERB PUNCT NOUN VERB VERB CCONJ PUNCT NOUN VERB ADP NOUN PUNCT VERB VERB ADP NOUN PUNCT
254	Umugore n ' iyo yagubita nyine nta ho wajya kurega , uremera ukaryumaho kuko uwo urega ni we uregera . """"	NOUN CCONJ PUNCT SCONJ VERB ADV PART PRON VERB VERB PUNCT VERB VERB SCONJ PRON VERB VERB PRON VERB PUNCT PUNCT
255	Ihohoterwa ni igikorwa cyose gikorewe umuntu atabishaka kikaba gishobora kumugiraho ingaruka ku mubiri , mu bitekerezo cyangwa ku buryo bushingiye ku gitsina .	NOUN VERB NOUN PRON VERB NOUN VERB VERB VERB VERB NOUN ADP NOUN PUNCT ADP NOUN CCONJ ADP NOUN VERB ADP NOUN PUNCT
256	Umuyobozi w ' Umuryango uharanira guteza imbere Uburinganire no kurwanya Ihohoterwa rishingiye ku Gitsina ( RWAMREC ) , Rutayisire Fidèle , yabwiye IGIHE ko bemeranya n ' imibare yatangajwe ku bagabo n ' abahungu bahohoterwa ariko ari mike bitewe no kuba hari abatavuga .	NOUN PRON PUNCT NOUN VERB VERB ADV NOUN CCONJ VERB NOUN VERB ADP PROPN PUNCT PROPN PUNCT PUNCT PROPN PROPN PUNCT VERB PROPN SCONJ VERB CCONJ PUNCT NOUN VERB ADP NOUN CCONJ PUNCT NOUN VERB SCONJ VERB ADJ VERB CCONJ VERB VERB VERB PUNCT
257	Ati """" Turakangurira abagabo kudahishira ibyabayeho kuko abenshi banga kuvuga ibyababayeho kubera ko batabona ubufasha , barasekwa bagashyirwa mu kato kuko bazi ko umugabo ahohotera , adahohoterwa .	VERB PUNCT VERB NOUN VERB VERB SCONJ ADJ VERB VERB PRON SCONJ SCONJ VERB NOUN PUNCT VERB VERB ADP NOUN SCONJ VERB SCONJ NOUN VERB PUNCT VERB PUNCT
258	Nk ' uko dushyira imbaraga mu kurwanya ihohoterwa rikorerwa abagore n ' abakobwa , dukeneye imbaraga mu kurwanya irikorerwa abagabo n ' abahungu . """" """"	CCONJ PUNCT PRON VERB NOUN ADP VERB NOUN VERB NOUN CCONJ PUNCT NOUN PUNCT VERB NOUN ADP VERB VERB NOUN CCONJ PUNCT NOUN PUNCT PUNCT PUNCT
259	Yavuze ko sosiyete imenyereye ko ihohoterwa rikorerwa abagore ndetse umuco utuma abagabo batavuga akaga bahuye na ko .	VERB SCONJ NOUN VERB SCONJ NOUN VERB NOUN CCONJ NOUN VERB NOUN VERB PRON VERB CCONJ PRON PUNCT
260	Yagize ati """" Iyo umugabo yahohotewe akajya nko kuri Polisi , abapolisi baramubwira bati """" uri umugabo mbwa , ni gute wakubitwa n ' umugore ? """"	VERB VERB PUNCT SCONJ NOUN VERB VERB CCONJ ADP NOUN PUNCT NOUN VERB VERB PUNCT VERB NOUN ADJ PUNCT VERB PRON VERB CCONJ PUNCT NOUN PUNCT PUNCT
261	Iyo agiye mu """" Nshuti z ' umuryango """" cyangwa abashinzwe kurwanya ihohoterwa mu Mudugudu , baramubwira bati """" nta mugabo ugomba guhohoterwa n ' umugore . """"	SCONJ VERB ADP PUNCT NOUN PRON PUNCT NOUN PUNCT CCONJ VERB VERB NOUN ADP PROPN PUNCT VERB VERB PUNCT PART NOUN VERB VERB CCONJ PUNCT NOUN PUNCT PUNCT
262	Icyo gihe iyo atabonye ubufasha acika intege ku buryo n ' ubutaha atajyayo . """" """"	PRON NOUN PRON VERB NOUN VERB NOUN ADP NOUN CCONJ PUNCT ADV VERB PUNCT PUNCT PUNCT
263	COVID - 19 yongereye ibinyoro mu bibembe ?	PROPN PUNCT NUM VERB NOUN ADP NOUN PUNCT
264	Umuryango uri mu byiciro byahungabanyijwe bikomeye n ' icyorezo cya Covid - 19 ahanini kubera ingamba zashyizweho mu kwirinda ikwirakwira ryacyo , aho igihugu cyafashe ibyemezo birimo Guma mu Rugo , kugabanya amasaha yo gutaha n ' izindi .	NOUN VERB ADP NOUN VERB VERB CCONJ PUNCT NOUN PRON PROPN PUNCT NUM ADV SCONJ NOUN VERB ADP VERB NOUN PRON PUNCT PRON NOUN VERB NOUN VERB VERB ADP NOUN PUNCT VERB NOUN PRON VERB CCONJ PUNCT PRON PUNCT
265	Izi ngamba zose zatumye ababana barushaho kumarana umwanya munini , yewe no kumenyana byimbitse ku buryo hari ababonye ibyo batamenye ku bo basangiye indaro , ab ' imitima yoroshye bigasembura amarangamutima yabyaye amacakubiri , ari na yo ntandaro y ' ihohoterwa .	PRON NOUN PRON VERB NOUN VERB VERB NOUN ADJ PUNCT PRON CCONJ VERB VERB ADP NOUN VERB VERB PRON VERB ADP PRON VERB NOUN PUNCT PRON PUNCT NOUN VERB VERB NOUN VERB NOUN PUNCT VERB CCONJ PRON NOUN PRON PUNCT NOUN PUNCT
266	Kuva COVID - 19 yagera mu Rwanda , RWAMREC yakoze ubushakashatsi muri gahunda yayo yise """" Bandebereho """" aho yasanze hari aho ihohoterwa ryiyongereye n ' aho ryagabanutse .	VERB PROPN PUNCT NUM VERB ADP PROPN PUNCT PROPN VERB NOUN ADP NOUN PRON VERB PUNCT VERB PUNCT PRON VERB VERB PRON NOUN VERB CCONJ PUNCT PRON VERB PUNCT
267	Ati """" Abitabiriye gahunda ya """" Bandebereho """" bashoboye kubana neza n ' imiryango yabo kandi ihohoterwa ryaragabanutse muri iyo miryango ariko aho itarashoboye kwitabira ayo matsinda kubera COVID - 19 , ihohoterwa ryariyongereye kandi amakimbirane na yo ariyongera .	VERB PUNCT VERB NOUN PRON PUNCT VERB PUNCT VERB VERB ADV CCONJ PUNCT NOUN PRON CCONJ NOUN VERB ADP PRON NOUN SCONJ PRON VERB VERB PRON NOUN SCONJ PROPN PUNCT NUM PUNCT NOUN VERB CCONJ NOUN CCONJ PRON VERB PUNCT
268	Bishingiye ku kuba abagabo bari batunze ingo zabo babuze imirimo yabatungaga hanyuma bibongerera guhangayika , ihohoterwa rirazamuka , cyane irishingiye ku mutima kubera kudashobora kubahiriza inshingano zimwe na zimwe . """" """"	VERB ADP VERB NOUN VERB VERB NOUN PRON VERB NOUN VERB ADV VERB VERB PUNCT NOUN VERB PUNCT ADV VERB ADP NOUN SCONJ VERB VERB NOUN PRON CCONJ PRON PUNCT PUNCT PUNCT
269	Inyigo yakorewe mu Turere ka Kicukiro na Huye mu 2020 yagaragaje ko imyumvire ku ihohoterwa rikorerwa abagabo n ' abahungu ikiri hasi cyane .	NOUN VERB ADP NOUN PRON PROPN CCONJ PROPN ADP NUM VERB SCONJ NOUN ADP NOUN VERB NOUN CCONJ PUNCT NOUN VERB ADV ADV PUNCT
270	Kayisire yagize ati """" Umugabo iyo afashwe ku ngufu cyangwa umuhungu agasambanywa n ' umugore usanga abantu babifashe nk ' ishyano ; ntibabyihanganire kurusha uko umukobwa afatwa ku ngufu . """" """"	PROPN VERB VERB PUNCT NOUN PRON VERB ADP NOUN CCONJ NOUN VERB CCONJ PUNCT NOUN VERB NOUN VERB CCONJ PUNCT NOUN PUNCT VERB VERB PRON NOUN VERB ADP NOUN PUNCT PUNCT PUNCT
271	RWAMREC yakira abagabo bayigana ikabaha ubufasha bw ' ubujyanama n ' aho bakurikiranira ibibazo byabo .	PROPN VERB NOUN VERB VERB NOUN PRON PUNCT NOUN CCONJ PUNCT PRON VERB NOUN PRON PUNCT
272	Nibura mu kwezi kumwe , uyu muryango wakira abari hagati ya 7 - 10 mu Mujyi wa Kigali bavuga ku ihohoterwa bakorewe .	VERB ADP NOUN PRON PUNCT PRON NOUN VERB VERB ADV PRON NUM PUNCT NUM ADP NOUN PRON PROPN VERB ADP NOUN VERB PUNCT
273	Ingamba zafashwe mu guhangana n ' ihohoterwa ryo mu muryango	NOUN VERB ADP VERB CCONJ PUNCT NOUN PRON ADP NOUN
274	Nubwo nta mibare yerekana ubukana bw ' ikibazo cy ' ihohoterwa hagati y ' abashakanye nibura kuva mu mezi arenga 15 ashize COVID - 19 igeze mu Rwanda , ubuhamya bwa benshi bugusha ku kuba hari aho umuriro watse .	SCONJ PART NOUN VERB NOUN PRON PUNCT NOUN PRON PUNCT NOUN ADV PRON PUNCT VERB ADV VERB ADP NOUN VERB NUM VERB PROPN PUNCT NUM VERB ADP PROPN PUNCT NOUN PRON ADJ VERB ADP VERB VERB PRON NOUN VERB PUNCT
275	Minisitiri w ' Uburinganire n ' Iterambere ry ' Umuryango ( MIGEPROF ) , Prof Bayisenge Jeannette , yabwiye IGIHE ko hari ibibazo byari mu muryango Nyarwanda iki cyorezo cyatije umurindi .	NOUN PRON PUNCT NOUN CCONJ PUNCT NOUN PRON PUNCT NOUN PUNCT PROPN PUNCT PUNCT NOUN PROPN PROPN PUNCT VERB PROPN SCONJ VERB NOUN VERB ADP NOUN ADJ PRON NOUN VERB NOUN PUNCT
276	Yagize ati """" Amakimbirane yakomeje kuvugwa haba mu Rwanda no ku Isi muri rusange , yagiye yiyongera hariho n ' ihohoterwa rishingiye ku gitsina .	VERB VERB PUNCT NOUN VERB VERB VERB ADP PROPN CCONJ ADP NOUN ADP NOUN PUNCT VERB VERB VERB CCONJ PUNCT NOUN VERB ADP NOUN PUNCT
277	No mu Rwanda ibyo byabayeho .	CCONJ ADP PROPN PRON VERB PUNCT
278	Nubwo twebwe tutavuga ngo byanze bikunze imibare yarazamutse ariko twakomeje kubona iryo hungabana ry ' uburenganzira bwa muntu cyane cyane irishingiye ku gitsina . """" """"	SCONJ PRON VERB SCONJ VERB VERB NOUN VERB SCONJ VERB VERB PRON NOUN PRON PUNCT NOUN PRON NOUN ADV ADV VERB ADP NOUN PUNCT PUNCT PUNCT
279	Yavuze ko u Rwanda rutigeze ruhagarika """" ingamba zo guhangana n ' ibibazo byugarije umuryango """" . """"	VERB SCONJ DET PROPN VERB VERB PUNCT NOUN PRON VERB CCONJ PUNCT NOUN VERB NOUN PUNCT PUNCT PUNCT
280	Yakomeje ati """" Twashatse ubundi buryo budasanzwe bwo gukora kugira ngo bijyane n ' igihe twari turimo cya Covid - 19 .	VERB VERB PUNCT VERB NOUN NOUN VERB PRON VERB VERB SCONJ VERB CCONJ PUNCT NOUN VERB VERB PRON PROPN PUNCT NUM PUNCT
281	Iyo turwanya ihohoterwa rishingiye ku gitsina ntituvuga ngo ni umugabo , umugore , umwana cyangwa umuhungu wahohotewe , kuri twebwe buri wese agomba guhabwa ubutabera . """"	PRON NOUN NOUN VERB ADP NOUN VERB SCONJ VERB NOUN PUNCT NOUN PUNCT NOUN CCONJ NOUN VERB PUNCT ADP PRON PRON PRON VERB VERB NOUN PUNCT PUNCT
282	MIGEPROF itanga miliyoni 200 Frw buri mwaka , yoherezwa mu turere agamije gufasha abarimo abana n ' abandi bantu bakuru bahohoterwa .	PROPN VERB NOUN NUM SYM PRON NOUN PUNCT VERB ADP NOUN VERB VERB VERB NOUN CCONJ PUNCT PRON NOUN ADJ VERB PUNCT
283	Urwego rw ' Igihugu rw ' Ubugenzacyaha , RIB , rutangaza ko hagati ya 2015 na 2018 rwakiriye ibirego 1 . 098 bifitanye isano n ' amakimbirane yo mu muryango birimo ibyo gukubita no gukomeretsa , ubwicanyi no kwiyahura .	NOUN PRON PUNCT NOUN PRON PUNCT NOUN PUNCT PROPN PUNCT VERB SCONJ ADV PRON NUM CCONJ NUM VERB NOUN NUM PUNCT NUM VERB NOUN CCONJ PUNCT NOUN PRON ADP NOUN VERB PRON VERB CCONJ VERB PUNCT NOUN CCONJ VERB PUNCT
284	Imibare ya NISR igaragaza ko mu 2015 , hakiriwe dosiye 669 zijyanye no gukubita no gukomeretsa , 89 z ' ubwicanyi na 23 zijyanye no kwiyahura .	NOUN PRON PROPN VERB SCONJ ADP NUM PUNCT VERB NOUN NUM VERB CCONJ VERB CCONJ VERB PUNCT NUM PRON PUNCT NOUN CCONJ NUM VERB CCONJ VERB PUNCT
285	Mu 2016 , dosiye zakiriwe ni 641 zo gukubita no gukomeretsa , iz ' ubwicanyi ni 97 mu gihe izo kwiyahura ari 17 .	ADP NUM PUNCT NOUN VERB VERB NUM PRON VERB CCONJ VERB PUNCT PRON PUNCT NOUN VERB NUM ADP NOUN PRON VERB VERB NUM PUNCT
286	Mu 2017 kqndi hakiriwe dosiye 784 zo gukubita no gukomeretsa , 86 z ' ubwicanyi na zirindwi zo kwiyahura .	ADP NUM CCONJ VERB NOUN NUM PRON VERB CCONJ VERB PUNCT NUM PRON PUNCT NOUN CCONJ PRON PRON VERB PUNCT
287	Mu 2018 yakiriye dosiye 979 zo gukubita no gukomeretsa , 95 z ' ubwicanyi mu gihe izo kwiyahura ari 24 .	ADP NUM VERB NOUN NUM PRON VERB CCONJ VERB PUNCT NUM PRON PUNCT NOUN ADP NOUN PRON VERB VERB NUM PUNCT
288	Ni icyemezo ahanini gifitanye isano n ' umuco w ' igihugu aho umuntu yumva ko kuba umugabo yavuga ko yakubiswe n ' umugore we cyangwa agakorerwa ibindi bikorwa bibabaza umubiri we byabaga ari nk ' ikinegu muri rubanda ; ko yafatwa nk ' udashoboye cyangwa inganzwa .	VERB NOUN ADV VERB NOUN CCONJ PUNCT NOUN PRON PUNCT NOUN PRON NOUN VERB SCONJ VERB NOUN VERB SCONJ VERB CCONJ PUNCT NOUN PRON CCONJ VERB PRON NOUN VERB NOUN PRON VERB VERB CCONJ PUNCT NOUN ADP NOUN PUNCT SCONJ VERB CCONJ PUNCT VERB CCONJ NOUN PUNCT
289	Mu muco wa Kinyarwanda , umugabo afatwa nk ' umunyembaraga , utunga urugo , urubirira icyuya kandi akaba wa muntu wirwanaho , ufatwa nk ' inkingi mwikorezi mu muryango .	ADP NOUN PRON ADJ PUNCT NOUN VERB CCONJ PUNCT NOUN PUNCT VERB NOUN PUNCT VERB NOUN CCONJ VERB PRON NOUN VERB PUNCT VERB CCONJ PUNCT NOUN ADJ ADP NOUN PUNCT
290	Ibi bituma rero abakorewe ihohoterwa baceceka nubwo hari bake batobora bakavuga iby ' uwo musaraba bahuriye na wo mu rushako cyangwa ahandi babarizwa muri sosiyete bitewe n ' icyiciro barimo .	PRON VERB CCONJ VERB NOUN VERB SCONJ VERB ADJ VERB VERB PRON PUNCT PRON NOUN VERB CCONJ PRON ADP NOUN CCONJ VERB VERB ADP NOUN VERB CCONJ PUNCT NOUN VERB PUNCT
291	Nubwo imibare ishobora kuba mito ugereranyije n ' ukuri kw ' ibibera iyo mu bikari , hari ibigaragaza ko abagabo na bo bakorerwa ihohoterwa ndetse bikagera no ku rishingiye ku gitsina .	SCONJ NOUN VERB VERB ADJ VERB CCONJ PUNCT NOUN PRON PUNCT VERB PRON ADP NOUN PUNCT VERB NOUN SCONJ NOUN CCONJ PRON VERB NOUN CCONJ VERB CCONJ ADP VERB ADP NOUN PUNCT
292	Iyi raporo yerekana ko muri iyo myaka ine , ab ' igitsina gore bakorewe ihohoterwa bangana na 48 . 809 .	PRON NOUN VERB SCONJ ADP PRON NOUN PRON PUNCT PRON PUNCT NOUN ADJ VERB NOUN VERB CCONJ NUM PUNCT NUM PUNCT
293	Raporo yerekana ko ubukana bw ' ibi byaha bugenda bugabanuka kuko nko mu 2018 , abagabo bahohotewe bari 2 . 015 mu gihe mu mwaka wakurikiyeho bageze kuri 998 .	NOUN VERB SCONJ NOUN PRON PUNCT PRON PRON VERB VERB SCONJ CCONJ ADP NUM PUNCT NOUN VERB VERB NUM PUNCT NUM ADP NOUN ADP NOUN VERB VERB ADP NUM PUNCT
294	Mu gukusanya amakuru akubiye muri iyi raporo yakozwe n ' Ikigo cy ' Igihugu cy ' Ubuzima , RBC , hifashishijwe imibare yakusanyijwe mu bitaro by ' uturere hibanzwe ku kureba abakorewe ihohoterwa bagasigirwa ibimenyetso bifatika by ' ihohoterwa ribabaza umubiri ndetse n ' ibifitanye isano n ' ihohoterwa rishingiye ku gitsina .	ADP VERB NOUN VERB ADP PRON NOUN VERB CCONJ PUNCT NOUN PRON PUNCT NOUN PRON PUNCT NOUN PUNCT PROPN PUNCT VERB NOUN VERB ADP NOUN PRON PUNCT NOUN VERB ADP VERB VERB NOUN VERB NOUN VERB PRON PUNCT NOUN VERB NOUN CCONJ CCONJ PUNCT VERB NOUN CCONJ PUNCT NOUN VERB ADP NOUN PUNCT
295	Abagabo bashya bakorewe ihohoterwa bagasigirwa ibimenyetso byaryo ku mubiri [ aha ni nko gukomeretswa ] bangana na 6 . 113 mu gihe abakorewe ihohoterwa rishingiye ku gitsina ari 1097 .	NOUN ADJ VERB NOUN VERB NOUN PRON ADP NOUN PUNCT PRON VERB CCONJ VERB PUNCT VERB CCONJ NUM PUNCT NUM ADP NOUN VERB NOUN VERB ADP ADJ VERB NUM PUNCT
296	Mu buryo bw ' impurirane abagizweho ingaruka n ' ibikorwa by ' ihohoterwa mu muryango Nyarwanda [ ni ukuvuga ubariyemo abagabo n ' abagore ] ni 56 . 019 hagati ya 2016 na 2019 .	ADP NOUN PRON PUNCT NOUN VERB NOUN CCONJ PUNCT NOUN PRON PUNCT NOUN ADP NOUN ADJ PUNCT VERB VERB VERB NOUN CCONJ PUNCT NOUN PUNCT VERB NUM PUNCT NUM ADV PRON NUM CCONJ NUM PUNCT
297	Abagabo barikandagira mu gutanga ubuhamya ku ihohoterwa	NOUN VERB ADP VERB NOUN ADP NOUN
298	Benshi mu bagabo n ' abahungu bakorerwa ihohoterwa batinya kuvuga kubera gutinya uko bakirwa na sosiyete ndetse n ' abatoboye rimwe na rimwe baba bafite impungenge ko nta wuzabatega amatwi .	ADJ ADP NOUN CCONJ PUNCT NOUN VERB NOUN VERB VERB SCONJ VERB PRON VERB CCONJ NOUN CCONJ CCONJ PUNCT VERB PRON CCONJ PRON VERB VERB NOUN SCONJ PART VERB NOUN PUNCT
299	Abagabo bo mu Karere ka Nyagatare muri Werurwe 2021 bavuze ku ihohoterwa bakorewe , banasaba ubuyobozi kwakira ibirego by ' ababugana badashingiye ku gitsina .	NOUN PRON ADP NOUN PRON PROPN ADP PROPN NUM VERB ADP NOUN VERB PUNCT VERB NOUN VERB NOUN PRON PUNCT VERB VERB ADP NOUN PUNCT
300	Nduwamungu Bosco wo mu Murenge wa Karangazi yavuze ku ihohoterwa yakorewe n ' umugore we wamuhozaga ku nkeke .	NOUN PROPN PRON ADP NOUN PRON PROPN VERB ADP NOUN VERB CCONJ PUNCT NOUN PRON VERB ADP NOUN PUNCT
301	Ati """" Nagerageje kubana n ' umugore neza arananira , yarankubise inshuro nk ' eshatu , nagerageza kujya mu buyobozi bw ' umudugudu bati """" wowe nta jambo ufite , """" nabwo mvuyeyo umugore arankubita . """"	VERB PUNCT VERB VERB CCONJ PUNCT NOUN ADV VERB PUNCT VERB NOUN CCONJ PUNCT PRON PUNCT VERB VERB ADP NOUN PRON PUNCT NOUN VERB PUNCT PRON PART NOUN VERB PUNCT PUNCT CCONJ VERB NOUN VERB PUNCT PUNCT
302	Mugenzi we utuye mu Murenge wa Mukama na we yakubiswe n ' umugore , ageza ikibazo cye mu buyobozi bw ' ibanze arenzwa ingohe kugeza yahukanye .	NOUN PRON VERB ADP NOUN PRON PROPN CCONJ PRON VERB CCONJ PUNCT NOUN PUNCT VERB NOUN PRON ADP NOUN PRON PUNCT NOUN VERB NOUN VERB VERB PUNCT
303	Ati """" Nagiye mu buyobozi ndatsindwa , amafuti bakayangerekaho mera nk ' isaha ivuye ku gihe , ndahukana mva mu rugo .	VERB PUNCT VERB ADP NOUN VERB PUNCT NOUN VERB VERB CCONJ PUNCT NOUN VERB ADP NOUN PUNCT VERB VERB ADP NOUN PUNCT
304	Umugore n ' iyo yagubita nyine nta ho wajya kurega , uremera ukaryumaho kuko uwo urega ni we uregera . """"	NOUN CCONJ PUNCT PRON VERB ADV PART PRON VERB VERB PUNCT VERB VERB SCONJ PRON VERB VERB PRON VERB PUNCT PUNCT
305	Ihohoterwa ni igikorwa cyose gikorewe umuntu atabishaka kikaba gishobora kumugiraho ingaruka ku mubiri , mu bitekerezo cyangwa ku buryo bushingiye ku gitsina .	NOUN VERB NOUN PRON VERB NOUN VERB VERB VERB VERB NOUN ADP NOUN PUNCT ADP NOUN CCONJ ADP NOUN VERB ADP NOUN PUNCT
306	Umuyobozi w ' Umuryango uharanira guteza imbere Uburinganire no kurwanya Ihohoterwa rishingiye ku Gitsina ( RWAMREC ) , Rutayisire Fidèle , yabwiye IGIHE ko bemeranya n ' imibare yatangajwe ku bagabo n ' abahungu bahohoterwa ariko ari mike bitewe no kuba hari abatavuga .	NOUN PRON PUNCT NOUN VERB VERB ADV NOUN CCONJ VERB NOUN VERB ADP NOUN PUNCT PROPN PUNCT PUNCT PROPN PROPN PUNCT VERB PROPN SCONJ VERB CCONJ PUNCT NOUN VERB ADP NOUN CCONJ PUNCT NOUN VERB SCONJ VERB ADJ VERB CCONJ VERB VERB VERB PUNCT
307	Ati """" Turakangurira abagabo kudahishira ibyabayeho kuko abenshi banga kuvuga ibyababayeho kubera ko batabona ubufasha , barasekwa bagashyirwa mu kato kuko bazi ko umugabo ahohotera , adahohoterwa .	VERB PUNCT VERB NOUN VERB VERB SCONJ ADJ VERB VERB PRON SCONJ SCONJ VERB NOUN PUNCT VERB VERB ADP NOUN SCONJ VERB SCONJ NOUN VERB PUNCT VERB PUNCT
308	Nk ' uko dushyira imbaraga mu kurwanya ihohoterwa rikorerwa abagore n ' abakobwa , dukeneye imbaraga mu kurwanya irikorerwa abagabo n ' abahungu . """" """"	CCONJ PUNCT PRON VERB NOUN ADP VERB NOUN VERB NOUN CCONJ PUNCT NOUN PUNCT VERB NOUN ADP VERB VERB NOUN CCONJ PUNCT NOUN PUNCT PUNCT PUNCT
309	Yavuze ko sosiyete imenyereye ko ihohoterwa rikorerwa abagore ndetse umuco utuma abagabo batavuga akaga bahuye na ko .	VERB SCONJ NOUN VERB SCONJ NOUN VERB NOUN CCONJ NOUN VERB NOUN VERB PRON VERB CCONJ PRON PUNCT
310	Iyo agiye mu """" Nshuti z ' umuryango """" cyangwa abashinzwe kurwanya ihohoterwa mu Mudugudu , baramubwira bati """" nta mugabo ugomba guhohoterwa n ' umugore . """"	SCONJ VERB ADP PUNCT NOUN PRON PUNCT NOUN PUNCT CCONJ VERB VERB NOUN ADP NOUN PUNCT VERB VERB PUNCT PART NOUN VERB VERB CCONJ PUNCT NOUN PUNCT PUNCT
311	Icyo gihe iyo atabonye ubufasha acika intege ku buryo n ' ubutaha atajyayo . """" """"	PRON NOUN PRON VERB NOUN VERB NOUN ADP NOUN CCONJ PUNCT ADV VERB PUNCT PUNCT PUNCT
312	COVID - 19 yongereye ibinyoro mu bibembe ?	PROPN PUNCT NUM VERB NOUN ADP NOUN PUNCT
